Code,Year,HealthExp
SLV,2000,7.84342813
SLV,2001,7.88604879
SLV,2002,7.88565731
SLV,2003,7.77182293
SLV,2004,8.1302166
SLV,2005,9.20057869
SLV,2006,8.69338894
SLV,2007,8.47836304
SLV,2008,8.49585915
SLV,2009,8.83749676
SLV,2010,8.90416241
SLV,2011,8.87645435
SLV,2012,8.60625362
SLV,2013,9.05235958
SLV,2014,8.5989418
SLV,2015,8.75833225
SLV,2016,8.71456337
SLV,2017,8.42286873
SLV,2018,8.322752
SLV,2019,8.80846119
SLV,2020,9.08151054
SLV,2021,9.71643353
SMR,2000,
SMR,2001,5.64127541
SMR,2002,5.39155769
SMR,2003,4.77200127
SMR,2004,4.86479282
SMR,2005,4.88683653
SMR,2006,4.91361904
SMR,2007,5.09587288
SMR,2008,5.41110897
SMR,2009,6.18409586
SMR,2010,6.20853519
SMR,2011,8.0707283
SMR,2012,8.98883724
SMR,2013,8.23800278
SMR,2014,8.30091763
SMR,2015,8.43315315
SMR,2016,8.4219532
SMR,2017,8.25972271
SMR,2018,8.2778492
SMR,2019,8.14801598
SMR,2020,8.48147392
SMR,2021,7.97527838
SOM,2000,
SOM,2001,
SOM,2002,
SOM,2003,
SOM,2004,
SOM,2005,
SOM,2006,
SOM,2007,
SOM,2008,
SOM,2009,
SOM,2010,
SOM,2011,
SOM,2012,
SOM,2013,
SOM,2014,
SOM,2015,
SOM,2016,
SOM,2017,
SOM,2018,
SOM,2019,
SOM,2020,
SOM,2021,
SRB,2000,6.18360472
SRB,2001,6.49679995
SRB,2002,7.59296274
SRB,2003,7.66696072
SRB,2004,7.84200048
SRB,2005,8.28380585
SRB,2006,8.49390411
SRB,2007,9.3764925
SRB,2008,9.48246479
SRB,2009,9.34623528
SRB,2010,9.5273037
SRB,2011,9.11380386
SRB,2012,9.32820415
SRB,2013,9.31232452
SRB,2014,9.24598789
SRB,2015,8.81319809
SRB,2016,8.45890999
SRB,2017,8.22039318
SRB,2018,8.53168106
SRB,2019,8.66552734
SRB,2020,8.70042133
SRB,2021,10.0125246
SSA,2000,4.992813387
SSA,2001,5.026846107
SSA,2002,4.587765466
SSA,2003,5.496240899
SSA,2004,5.479950376
SSA,2005,5.292955406
SSA,2006,5.2019929
SSA,2007,5.100515469
SSA,2008,4.892347808
SSA,2009,5.288366762
SSA,2010,5.212742663
SSA,2011,5.155175216
SSA,2012,4.985745756
SSA,2013,4.966205145
SSA,2014,4.750288109
SSA,2015,4.974445366
SSA,2016,5.042054886
SSA,2017,5.044917168
SSA,2018,4.774716776
SSA,2019,4.734024951
SSA,2020,4.935148986
SSA,2021,5.103503709
SSD,2000,
SSD,2001,
SSD,2002,
SSD,2003,
SSD,2004,
SSD,2005,
SSD,2006,
SSD,2007,
SSD,2008,
SSD,2009,
SSD,2010,
SSD,2011,
SSD,2012,
SSD,2013,
SSD,2014,
SSD,2015,
SSD,2016,
SSD,2017,15.9569149
SSD,2018,10.05615997
SSD,2019,9.03740788
SSD,2020,9.44806385
SSD,2021,5.86061621
SSF,2000,4.992208667
SSF,2001,5.026828695
SSF,2002,4.587362408
SSF,2003,5.495679529
SSF,2004,5.479192446
SSF,2005,5.292199901
SSF,2006,5.201082092
SSF,2007,5.099299188
SSF,2008,4.89135389
SSF,2009,5.287127147
SSF,2010,5.212254659
SSF,2011,5.15471847
SSF,2012,4.986013044
SSF,2013,4.965664429
SSF,2014,4.75016895
SSF,2015,4.97392241
SSF,2016,5.04197079
SSF,2017,5.044627777
SSF,2018,4.774888193
SSF,2019,4.734062229
SSF,2020,4.936455612
SSF,2021,5.103624752
SST,2000,4.920895394
SST,2001,4.944945003
SST,2002,5.202391279
SST,2003,5.392248705
SST,2004,5.383599677
SST,2005,5.364475274
SST,2006,5.191691775
SST,2007,5.201526421
SST,2008,5.321635548
SST,2009,5.81715294
SST,2010,5.62788333
SST,2011,5.468183379
SST,2012,5.484727285
SST,2013,5.654422199
SST,2014,5.773348748
SST,2015,5.978995142
SST,2016,6.078559009
SST,2017,6.04169138
SST,2018,6.004472507
SST,2019,6.112056887
SST,2020,7.117785521
SST,2021,7.167672571
STP,2000,10.51756001
STP,2001,10.83865166
STP,2002,10.69723701
STP,2003,12.6639061
STP,2004,11.91980934
STP,2005,11.55062962
STP,2006,8.30422878
STP,2007,8.20471764
STP,2008,7.16872263
STP,2009,7.24220848
STP,2010,6.86072636
STP,2011,6.76036882
STP,2012,6.47629499
STP,2013,7.93743753
STP,2014,6.73101807
STP,2015,5.34009647
STP,2016,6.43088865
STP,2017,6.46181059
STP,2018,5.50957823
STP,2019,5.29584646
STP,2020,7.30042553
STP,2021,7.82528496
SUR,2000,5.87092161
SUR,2001,3.82474971
SUR,2002,5.32991552
SUR,2003,4.88878393
SUR,2004,5.4608078
SUR,2005,5.2439642
SUR,2006,5.85598755
SUR,2007,5.22148609
SUR,2008,4.74699593
SUR,2009,4.97810316
SUR,2010,4.6978569
SUR,2011,4.40932178
SUR,2012,4.28435707
SUR,2013,4.48738098
SUR,2014,4.52127838
SUR,2015,5.80808163
SUR,2016,5.99283743
SUR,2017,5.32285929
SUR,2018,6.68795872
SUR,2019,8.70230103
SUR,2020,6.84054422
SUR,2021,5.6838975
SVK,2000,5.3
SVK,2001,5.33
SVK,2002,5.51
SVK,2003,5.45
SVK,2004,6.37
SVK,2005,6.59
SVK,2006,6.85
SVK,2007,7.18
SVK,2008,6.96
SVK,2009,7.95
SVK,2010,7.67
SVK,2011,7.3
SVK,2012,7.54
SVK,2013,7.5
SVK,2014,6.88
SVK,2015,6.76
SVK,2016,7.09
SVK,2017,6.76
SVK,2018,6.67
SVK,2019,6.92
SVK,2020,7.13
SVK,2021,7.75
SVN,2000,7.8
SVN,2001,7.88
SVN,2002,8.02
SVN,2003,8.1
SVN,2004,7.94
SVN,2005,8
SVN,2006,7.82
SVN,2007,7.51
SVN,2008,7.85
SVN,2009,8.54
SVN,2010,8.57
SVN,2011,8.54
SVN,2012,8.72
SVN,2013,8.74
SVN,2014,8.5
SVN,2015,8.5
SVN,2016,8.46
SVN,2017,8.18
SVN,2018,8.28
SVN,2019,8.5
SVN,2020,9.43
SVN,2021,9.48
SWE,2000,7.33
SWE,2001,7.9
SWE,2002,8.21
SWE,2003,8.32
SWE,2004,8.13
SWE,2005,8.15
SWE,2006,8.05
SWE,2007,8
SWE,2008,8.21
SWE,2009,8.77
SWE,2010,8.32
SWE,2011,10.42
SWE,2012,10.74
SWE,2013,10.9
SWE,2014,10.95
SWE,2015,10.8
SWE,2016,10.85
SWE,2017,10.79
SWE,2018,10.94
SWE,2019,10.83
SWE,2020,11.33
SWE,2021,11.25
SWZ,2000,4.60951757
SWZ,2001,5.13895369
SWZ,2002,5.52298307
SWZ,2003,6.37864399
SWZ,2004,6.81432486
SWZ,2005,7.37623358
SWZ,2006,7.82560062
SWZ,2007,7.93004131
SWZ,2008,8.85792923
SWZ,2009,8.63292217
SWZ,2010,8.5912571
SWZ,2011,8.46997261
SWZ,2012,7.82047606
SWZ,2013,7.45703411
SWZ,2014,7.25596571
SWZ,2015,7.05855274
SWZ,2016,6.82044792
SWZ,2017,6.98103714
SWZ,2018,6.62469387
SWZ,2019,7.15369368
SWZ,2020,6.59767151
SWZ,2021,7.03582335
SXM,2000,
SXM,2001,
SXM,2002,
SXM,2003,
SXM,2004,
SXM,2005,
SXM,2006,
SXM,2007,
SXM,2008,
SXM,2009,
SXM,2010,
SXM,2011,
SXM,2012,
SXM,2013,
SXM,2014,
SXM,2015,
SXM,2016,
SXM,2017,
SXM,2018,
SXM,2019,
SXM,2020,
SXM,2021,
SYC,2000,4.61071777
SYC,2001,5.01642942
SYC,2002,4.35287333
SYC,2003,5.08738041
SYC,2004,4.90274191
SYC,2005,4.66865683
SYC,2006,4.39767885
SYC,2007,3.85076666
SYC,2008,3.61745405
SYC,2009,3.54135323
SYC,2010,4.50142097
SYC,2011,4.46079111
SYC,2012,5.39592934
SYC,2013,4.24818325
SYC,2014,4.59131193
SYC,2015,4.37339973
SYC,2016,4.96118879
SYC,2017,4.76658726
SYC,2018,4.94443846
SYC,2019,4.77020788
SYC,2020,6.54135609
SYC,2021,5.25937986
SYR,2000,4.55400705
SYR,2001,4.6971879
SYR,2002,4.94717073
SYR,2003,5.11781693
SYR,2004,4.47935343
SYR,2005,4.10970592
SYR,2006,3.77771473
SYR,2007,3.72242856
SYR,2008,3.39762759
SYR,2009,3.5464704
SYR,2010,3.2764473
SYR,2011,2.52865291
SYR,2012,3.04719615
SYR,2013,
SYR,2014,
SYR,2015,
SYR,2016,
SYR,2017,
SYR,2018,
SYR,2019,
SYR,2020,
SYR,2021,
TCA,2000,
TCA,2001,
TCA,2002,
TCA,2003,
TCA,2004,
TCA,2005,
TCA,2006,
TCA,2007,
TCA,2008,
TCA,2009,
TCA,2010,
TCA,2011,
TCA,2012,
TCA,2013,
TCA,2014,
TCA,2015,
TCA,2016,
TCA,2017,
TCA,2018,
TCA,2019,
TCA,2020,
TCA,2021,
TCD,2000,5.45750713
TCD,2001,5.2932992
TCD,2002,7.26787424
TCD,2003,5.50940943
TCD,2004,5.50012684
TCD,2005,4.84111166
TCD,2006,4.86643076
TCD,2007,4.34313393
TCD,2008,4.05955124
TCD,2009,4.44166946
TCD,2010,4.06023312
TCD,2011,3.91046357
TCD,2012,3.8560791
TCD,2013,4.06645298
TCD,2014,4.27316904
TCD,2015,4.52395248
TCD,2016,4.73396969
TCD,2017,4.64740467
TCD,2018,4.56768799
TCD,2019,4.59277868
TCD,2020,5.53655243
TCD,2021,5.19022274
TEA,2000,3.955747392
TEA,2001,3.854890877
TEA,2002,3.917096725
TEA,2003,3.983029021
TEA,2004,3.892388408
TEA,2005,3.88307156
TEA,2006,3.731916542
TEA,2007,3.558276332
TEA,2008,3.727887047
TEA,2009,4.126934415
TEA,2010,4.020169032
TEA,2011,4.142497044
TEA,2012,4.337366535
TEA,2013,4.469089783
TEA,2014,4.556872978
TEA,2015,4.718025714
TEA,2016,4.754199936
TEA,2017,4.819116383
TEA,2018,4.91811511
TEA,2019,5.06634043
TEA,2020,5.352184642
TEA,2021,5.259957475
TEC,2000,5.022046757
TEC,2001,5.309592883
TEC,2002,5.541246819
TEC,2003,5.453880664
TEC,2004,5.248487796
TEC,2005,5.229347393
TEC,2006,5.209315691
TEC,2007,5.179128011
TEC,2008,5.286463405
TEC,2009,5.788324218
TEC,2010,5.355901265
TEC,2011,5.057325116
TEC,2012,5.113139214
TEC,2013,5.17502114
TEC,2014,5.209161964
TEC,2015,5.22868755
TEC,2016,5.339290306
TEC,2017,5.346582818
TEC,2018,5.362090958
TEC,2019,5.579362453
TEC,2020,6.596250059
TEC,2021,6.615543017
TGO,2000,2.79418182
TGO,2001,2.88543367
TGO,2002,2.90227056
TGO,2003,2.93837667
TGO,2004,3.0855279
TGO,2005,3.3024261
TGO,2006,3.44603634
TGO,2007,3.8666532
TGO,2008,3.84063601
TGO,2009,4.07616663
TGO,2010,4.45493317
TGO,2011,4.55412722
TGO,2012,4.80787134
TGO,2013,4.94373512
TGO,2014,5.07998943
TGO,2015,4.95647097
TGO,2016,6.59755707
TGO,2017,6.49392271
TGO,2018,6.08894634
TGO,2019,5.726192
TGO,2020,6.03786469
TGO,2021,5.55532026
THA,2000,3.10125351
THA,2001,3.02623773
THA,2002,3.334723
THA,2003,3.24312782
THA,2004,3.13893151
THA,2005,3.15972233
THA,2006,3.09970832
THA,2007,3.19277525
THA,2008,3.45933938
THA,2009,3.61939645
THA,2010,3.39009809
THA,2011,3.56825495
THA,2012,3.5229404
THA,2013,3.45313334
THA,2014,3.68448091
THA,2015,3.8522861
THA,2016,3.93900609
THA,2017,3.85276842
THA,2018,3.87040329
THA,2019,3.78911877
THA,2020,4.35728741
THA,2021,5.16038752
TJK,2000,4.26
TJK,2001,4.58
TJK,2002,4.44
TJK,2003,4.7
TJK,2004,4.8
TJK,2005,5.21
TJK,2006,5.03
TJK,2007,5.54
TJK,2008,5.91
TJK,2009,5.86
TJK,2010,5.74
TJK,2011,5.86
TJK,2012,5.98
TJK,2013,6.53
TJK,2014,6.67
TJK,2015,6.91
TJK,2016,6.96
TJK,2017,6.85
TJK,2018,7.01
TJK,2019,6.95
TJK,2020,8.18
TJK,2021,8.01
TKM,2000,4.07783461
TKM,2001,4.82198191
TKM,2002,4.15504408
TKM,2003,5.0367589
TKM,2004,6.25892353
TKM,2005,5.65422964
TKM,2006,4.97834015
TKM,2007,3.12948632
TKM,2008,3.49424887
TKM,2009,2.84764099
TKM,2010,3.24345636
TKM,2011,3.24805617
TKM,2012,3.36840105
TKM,2013,3.93541193
TKM,2014,4.30969286
TKM,2015,5.11721087
TKM,2016,5.74498892
TKM,2017,5.93897438
TKM,2018,5.69395018
TKM,2019,5.68183947
TKM,2020,5.68472815
TKM,2021,5.56931353
TLA,2000,6.450570396
TLA,2001,6.544705133
TLA,2002,6.397844195
TLA,2003,6.62299574
TLA,2004,6.708283418
TLA,2005,6.737090461
TLA,2006,6.782409109
TLA,2007,6.908743479
TLA,2008,6.959799348
TLA,2009,7.501688427
TLA,2010,7.233380377
TLA,2011,7.130775774
TLA,2012,7.163491619
TLA,2013,7.305016719
TLA,2014,7.426093866
TLA,2015,7.763804352
TLA,2016,7.813816143
TLA,2017,8.033076188
TLA,2018,7.914821126
TLA,2019,7.922105759
TLA,2020,8.511082072
TLA,2021,8.305773307
TLS,2000,
TLS,2001,
TLS,2002,
TLS,2003,2.84187031
TLS,2004,4.26103544
TLS,2005,5.28044748
TLS,2006,6.00192022
TLS,2007,5.64793253
TLS,2008,6.96563959
TLS,2009,7.30931807
TLS,2010,6.47058821
TLS,2011,6.86541462
TLS,2012,6.99215221
TLS,2013,8.5323782
TLS,2014,7.60483742
TLS,2015,7.67216587
TLS,2016,6.89625168
TLS,2017,6.75752544
TLS,2018,6.36952639
TLS,2019,6.02679253
TLS,2020,9.96385956
TLS,2021,11.43839264
TMN,2000,4.713884071
TMN,2001,5.068106735
TMN,2002,4.984066342
TMN,2003,4.828520655
TMN,2004,4.733695867
TMN,2005,4.561952935
TMN,2006,4.46336523
TMN,2007,4.493501006
TMN,2008,4.504298922
TMN,2009,5.28203958
TMN,2010,5.169630082
TMN,2011,5.16848866
TMN,2012,5.296357132
TMN,2013,5.109222597
TMN,2014,5.477382133
TMN,2015,5.985790345
TMN,2016,6.370788242
TMN,2017,6.35392112
TMN,2018,5.925074863
TMN,2019,5.415550875
TMN,2020,5.431573493
TMN,2021,5.467619594
TON,2000,2.90389204
TON,2001,3.42501593
TON,2002,3.58957744
TON,2003,3.43583083
TON,2004,4.50741625
TON,2005,4.38560247
TON,2006,5.47225046
TON,2007,4.73330021
TON,2008,6.05759716
TON,2009,3.92779636
TON,2010,4.81632328
TON,2011,3.82126665
TON,2012,4.79517698
TON,2013,3.9839797
TON,2014,5.00648069
TON,2015,4.47327423
TON,2016,4.81820822
TON,2017,4.85577822
TON,2018,4.80628061
TON,2019,4.75078154
TON,2020,5.33435154
TON,2021,6.27256584
TSA,2000,3.640314889
TSA,2001,3.801401341
TSA,2002,3.863810698
TSA,2003,3.643047398
TSA,2004,3.620284779
TSA,2005,3.555461826
TSA,2006,3.489197524
TSA,2007,3.42005023
TSA,2008,3.391474763
TSA,2009,3.372095242
TSA,2010,3.201848824
TSA,2011,3.156777799
TSA,2012,3.208861072
TSA,2013,3.567703287
TSA,2014,3.470838379
TSA,2015,3.452421984
TSA,2016,3.384559493
TSA,2017,2.963607523
TSA,2018,2.909130888
TSA,2019,2.980573333
TSA,2020,3.305409038
TSA,2021,3.265601846
TSS,2000,4.992208667
TSS,2001,5.026828695
TSS,2002,4.587362408
TSS,2003,5.495679529
TSS,2004,5.479192446
TSS,2005,5.292199901
TSS,2006,5.201082092
TSS,2007,5.099299188
TSS,2008,4.89135389
TSS,2009,5.287127147
TSS,2010,5.212254659
TSS,2011,5.15471847
TSS,2012,4.986013044
TSS,2013,4.965664429
TSS,2014,4.75016895
TSS,2015,4.97392241
TSS,2016,5.04197079
TSS,2017,5.044627777
TSS,2018,4.774888193
TSS,2019,4.734062229
TSS,2020,4.936455612
TSS,2021,5.103624752
TTO,2000,4.23492479
TTO,2001,4.0346489
TTO,2002,4.72302485
TTO,2003,4.18767118
TTO,2004,4.30805206
TTO,2005,4.43451166
TTO,2006,4.15431976
TTO,2007,4.1536026
TTO,2008,3.6575706
TTO,2009,5.48676443
TTO,2010,5.08042908
TTO,2011,4.72197914
TTO,2012,4.63289499
TTO,2013,4.80276918
TTO,2014,4.87136698
TTO,2015,5.65026045
TTO,2016,6.50998688
TTO,2017,6.57946634
TTO,2018,6.5323596
TTO,2019,6.83128405
TTO,2020,7.53854179
TTO,2021,7.0194726
TUN,2000,4.81271935
TUN,2001,4.86132765
TUN,2002,5.12036419
TUN,2003,5.20888519
TUN,2004,5.19890785
TUN,2005,5.14555788
TUN,2006,5.13109922
TUN,2007,5.17542839
TUN,2008,5.1644063
TUN,2009,5.40595293
TUN,2010,5.60950756
TUN,2011,6.12299299
TUN,2012,6.28984737
TUN,2013,6.51394987
TUN,2014,6.45006084
TUN,2015,6.21339941
TUN,2016,6.24778175
TUN,2017,6.18557453
TUN,2018,5.9375186
TUN,2019,6.02461243
TUN,2020,7.05024958
TUN,2021,6.97273922
TUR,2000,4.6
TUR,2001,4.89
TUR,2002,5.06
TUR,2003,5.01
TUR,2004,4.91
TUR,2005,4.89
TUR,2006,5.15
TUR,2007,5.24
TUR,2008,5.22
TUR,2009,5.49
TUR,2010,5.02
TUR,2011,4.65
TUR,2012,4.44
TUR,2013,4.37
TUR,2014,4.33
TUR,2015,4.12
TUR,2016,4.28
TUR,2017,4.18
TUR,2018,4.12
TUR,2019,4.37
TUR,2020,4.62
TUR,2021,4.57
TUV,2000,22.37474632
TUV,2001,18.47802734
TUV,2002,12.42768574
TUV,2003,14.38950729
TUV,2004,9.88583279
TUV,2005,10.56283283
TUV,2006,12.27132893
TUV,2007,10.51983929
TUV,2008,10.1193676
TUV,2009,12.26670933
TUV,2010,15.65082836
TUV,2011,14.10340405
TUV,2012,13.5962553
TUV,2013,14.3384304
TUV,2014,14.6935215
TUV,2015,13.52732944
TUV,2016,18.61886597
TUV,2017,24.28305244
TUV,2018,18.64067841
TUV,2019,22.41327286
TUV,2020,18.86140633
TUV,2021,19.96582222
TZA,2000,3.41529942
TZA,2001,4.23551702
TZA,2002,4.68907642
TZA,2003,5.34231472
TZA,2004,5.7373414
TZA,2005,6.32282543
TZA,2006,7.598279
TZA,2007,6.88427973
TZA,2008,5.55704737
TZA,2009,5.06306362
TZA,2010,5.22392178
TZA,2011,5.0559845
TZA,2012,5.01779366
TZA,2013,4.64643383
TZA,2014,4.01492071
TZA,2015,3.64969945
TZA,2016,3.96350336
TZA,2017,4.08257437
TZA,2018,4.16191673
TZA,2019,3.88136053
TZA,2020,2.93978429
TZA,2021,3.36136484
UGA,2000,5.08276892
UGA,2001,5.05207348
UGA,2002,4.77135611
UGA,2003,4.29918194
UGA,2004,4.7002449
UGA,2005,5.80518579
UGA,2006,6.46332979
UGA,2007,6.1131134
UGA,2008,5.45476198
UGA,2009,5.78845549
UGA,2010,6.80890226
UGA,2011,6.6959095
UGA,2012,6.10853958
UGA,2013,5.78252411
UGA,2014,5.33653069
UGA,2015,5.0745697
UGA,2016,4.96169233
UGA,2017,3.99788952
UGA,2018,4.02080536
UGA,2019,3.79834843
UGA,2020,4.30198574
UGA,2021,4.67196703
UKR,2000,5.31
UKR,2001,5.73
UKR,2002,5.99
UKR,2003,6.55
UKR,2004,6.17
UKR,2005,6.35
UKR,2006,6.42
UKR,2007,6.02
UKR,2008,5.5
UKR,2009,6.61
UKR,2010,6.81
UKR,2011,6.82
UKR,2012,7.12
UKR,2013,6.94
UKR,2014,7.2
UKR,2015,7.78
UKR,2016,7.55
UKR,2017,7.44
UKR,2018,7.52
UKR,2019,7.09
UKR,2020,7.56
UKR,2021,8.01
UMC,2000,5.308183997
UMC,2001,5.289652767
UMC,2002,5.145021004
UMC,2003,5.234098593
UMC,2004,5.211951378
UMC,2005,5.221145503
UMC,2006,5.148509995
UMC,2007,5.074667594
UMC,2008,5.090022108
UMC,2009,5.490538544
UMC,2010,5.320654405
UMC,2011,5.297561
UMC,2012,5.342001738
UMC,2013,5.387340989
UMC,2014,5.461090483
UMC,2015,5.580231923
UMC,2016,5.618798255
UMC,2017,5.700063535
UMC,2018,5.645502125
UMC,2019,5.714865943
UMC,2020,5.995719899
UMC,2021,5.8220111
URY,2000,9.21095848
URY,2001,9.79864407
URY,2002,9.68134308
URY,2003,9.61753464
URY,2004,8.30145359
URY,2005,7.75686073
URY,2006,7.74287462
URY,2007,7.49349833
URY,2008,8.12533188
URY,2009,7.9498806
URY,2010,7.91117048
URY,2011,7.94897985
URY,2012,8.06757545
URY,2013,8.11897373
URY,2014,8.07319641
URY,2015,8.29225731
URY,2016,8.67535782
URY,2017,8.82179642
URY,2018,9.01452351
URY,2019,9.39027691
URY,2020,9.13688469
URY,2021,9.3592062
USA,2000,12.49002552
USA,2001,13.16811562
USA,2002,13.9952774
USA,2003,14.50551128
USA,2004,14.55115986
USA,2005,14.57938957
USA,2006,14.70870876
USA,2007,14.91824913
USA,2008,15.20718479
USA,2009,16.20063591
USA,2010,16.19719124
USA,2011,16.13996315
USA,2012,16.11969566
USA,2013,15.99170876
USA,2014,16.19919777
USA,2015,16.49056816
USA,2016,16.80215836
USA,2017,16.76750183
USA,2018,16.62964439
USA,2019,16.66580582
USA,2020,18.75621986
USA,2021,17.3625679
UZB,2000,5.12
UZB,2001,5.24
UZB,2002,5.14
UZB,2003,5.19
UZB,2004,4.84
UZB,2005,4.78
UZB,2006,4.75
UZB,2007,4.54
UZB,2008,4.7
UZB,2009,4.8
UZB,2010,5.3
UZB,2011,5.26
UZB,2012,5.55
UZB,2013,5.72
UZB,2014,4.43
UZB,2015,4.74
UZB,2016,4.72
UZB,2017,4.84
UZB,2018,5.08
UZB,2019,5.43
UZB,2020,6.75
UZB,2021,7.74
VCT,2000,3.97939277
VCT,2001,4.00093412
VCT,2002,4.07769632
VCT,2003,3.95764542
VCT,2004,3.8658421
VCT,2005,3.83165979
VCT,2006,3.65356708
VCT,2007,3.81816602
VCT,2008,3.88194203
VCT,2009,4.09299564
VCT,2010,4.30325222
VCT,2011,4.23108053
VCT,2012,4.45042276
VCT,2013,4.24191046
VCT,2014,4.17631912
VCT,2015,4.11412001
VCT,2016,4.09573793
VCT,2017,4.22985649
VCT,2018,4.25346231
VCT,2019,4.25543451
VCT,2020,4.8395834
VCT,2021,5.36252117
VEN,2000,
VEN,2001,
VEN,2002,
VEN,2003,
VEN,2004,
VEN,2005,
VEN,2006,
VEN,2007,
VEN,2008,
VEN,2009,
VEN,2010,
VEN,2011,
VEN,2012,
VEN,2013,
VEN,2014,
VEN,2015,
VEN,2016,
VEN,2017,
VEN,2018,2.41691327
VEN,2019,2.18563724
VEN,2020,4.08657551
VEN,2021,4.03775549
VGB,2000,
VGB,2001,
VGB,2002,
VGB,2003,
VGB,2004,
VGB,2005,
VGB,2006,
VGB,2007,
VGB,2008,
VGB,2009,
VGB,2010,
VGB,2011,
VGB,2012,
VGB,2013,
VGB,2014,
VGB,2015,
VGB,2016,
VGB,2017,
VGB,2018,
VGB,2019,
VGB,2020,
VGB,2021,
VIR,2000,
VIR,2001,
VIR,2002,
VIR,2003,
VIR,2004,
VIR,2005,
VIR,2006,
VIR,2007,
VIR,2008,
VIR,2009,
VIR,2010,
VIR,2011,
VIR,2012,
VIR,2013,
VIR,2014,
VIR,2015,
VIR,2016,
VIR,2017,
VIR,2018,
VIR,2019,
VIR,2020,
VIR,2021,
VNM,2000,4.10752726
VNM,2001,4.80107498
VNM,2002,3.87075853
VNM,2003,3.94229889
VNM,2004,4.08791971
VNM,2005,4.31821251
VNM,2006,4.56979847
VNM,2007,4.62917614
VNM,2008,4.36028337
VNM,2009,4.48502922
VNM,2010,5.07146072
VNM,2011,4.97468519
VNM,2012,5.00178242
VNM,2013,4.41233158
VNM,2014,4.69078779
VNM,2015,4.71140909
VNM,2016,4.86994743
VNM,2017,4.99014759
VNM,2018,5.02678823
VNM,2019,4.97407484
VNM,2020,4.30061865
VNM,2021,4.59346437
VUT,2000,3.30683255
VUT,2001,3.38728333
VUT,2002,3.90437746
VUT,2003,3.50691938
VUT,2004,3.53991532
VUT,2005,3.30528617
VUT,2006,3.32189322
VUT,2007,3.1078558
VUT,2008,3.13810205
VUT,2009,3.25197887
VUT,2010,3.52656102
VUT,2011,3.59819388
VUT,2012,3.9356277
VUT,2013,4.39234495
VUT,2014,3.64668846
VUT,2015,4.32168293
VUT,2016,2.93130064
VUT,2017,2.76285458
VUT,2018,3.31753612
VUT,2019,3.31453276
VUT,2020,3.99482441
VUT,2021,4.3733778
WLD,2000,8.622347667
WLD,2001,9.008975965
WLD,2002,9.350657665
WLD,2003,9.505863891
WLD,2004,9.398038426
WLD,2005,9.329906335
WLD,2006,9.254038935
WLD,2007,9.084769492
WLD,2008,9.089074384
WLD,2009,9.83366647
WLD,2010,9.497934629
WLD,2011,9.357211247
WLD,2012,9.370001009
WLD,2013,9.342759524
WLD,2014,9.45122832
WLD,2015,9.731395407
WLD,2016,9.868682098
WLD,2017,9.756478624
WLD,2018,9.679061377
WLD,2019,9.809461599
WLD,2020,10.86795101
WLD,2021,10.35364356
WSM,2000,4.28232527
WSM,2001,3.81804991
WSM,2002,4.49205494
WSM,2003,4.17237139
WSM,2004,4.52578545
WSM,2005,4.63365459
WSM,2006,4.88451385
WSM,2007,4.7446332
WSM,2008,4.53258085
WSM,2009,5.12732029
WSM,2010,5.15268326
WSM,2011,5.38357162
WSM,2012,4.9883461
WSM,2013,6.2147789
WSM,2014,6.25431204
WSM,2015,6.21226454
WSM,2016,5.63365221
WSM,2017,5.16120243
WSM,2018,4.77439356
WSM,2019,5.63886738
WSM,2020,6.18895578
WSM,2021,6.80313492
XKX,2000,
XKX,2001,
XKX,2002,
XKX,2003,
XKX,2004,
XKX,2005,
XKX,2006,
XKX,2007,
XKX,2008,
XKX,2009,
XKX,2010,
XKX,2011,
XKX,2012,
XKX,2013,
XKX,2014,
XKX,2015,
XKX,2016,
XKX,2017,
XKX,2018,
XKX,2019,
XKX,2020,
XKX,2021,
YEM,2000,4.66606569
YEM,2001,4.94514799
YEM,2002,4.83237982
YEM,2003,5.75758314
YEM,2004,5.5144043
YEM,2005,5.20585251
YEM,2006,5.52930164
YEM,2007,5.82077599
YEM,2008,5.76191616
YEM,2009,5.98619986
YEM,2010,5.15932894
YEM,2011,4.7695322
YEM,2012,5.19593525
YEM,2013,4.96083164
YEM,2014,4.8418045
YEM,2015,4.25285673
YEM,2016,
YEM,2017,
YEM,2018,
YEM,2019,
YEM,2020,
YEM,2021,
ZAF,2000,7.3366189
ZAF,2001,7.12327909
ZAF,2002,6.67774487
ZAF,2003,7.04098177
ZAF,2004,6.938416
ZAF,2005,6.86216164
ZAF,2006,6.87650871
ZAF,2007,6.90510845
ZAF,2008,7.14832258
ZAF,2009,7.64941454
ZAF,2010,7.79358244
ZAF,2011,7.94434404
ZAF,2012,8.00428867
ZAF,2013,8.10322285
ZAF,2014,7.87136555
ZAF,2015,8.05304241
ZAF,2016,8.07959366
ZAF,2017,7.97711229
ZAF,2018,8.08820343
ZAF,2019,8.24418926
ZAF,2020,8.57258797
ZAF,2021,8.27309132
ZMB,2000,4.17365646
ZMB,2001,4.82995701
ZMB,2002,5.88845205
ZMB,2003,5.99553585
ZMB,2004,5.48490572
ZMB,2005,6.33088684
ZMB,2006,5.5774231
ZMB,2007,4.57961416
ZMB,2008,4.46690989
ZMB,2009,5.15718842
ZMB,2010,3.97471905
